hash_id,product_title,product_description,product_photo
35a84be9a17e35e995ee7294149d4f21,کاور محافظ باریک مناسب برای مک بوک 15.4 اینچ,,"[407463, 1, 600, 600, ""jpg"", [3], []]"
9bc2f6b94053479553290dc5a69d2d4e,لپ تاپ لنوو آیدیاپد Z5070 پانزده اینچی,,"[""f24abd16b7c1610247913afdb21c70b3928ab316_1676295022"", 1, 2500, 2500, ""jpg"", [3], []]"
04f02d73bcb5f1a1f47e276f48a0151a,لپ تاپ 13 اینچی اچ پی مدل پاویلیون X360,,"[""55d609bd12bac28b1a330b5015ccc5e2349dab62_1676294158"", 1, 2500, 2500, ""jpg"", [3], []]"
d722e24995a776f6fef5c1654eb42596,لپ تاپ 14 اینچی دل اینسپایرون مدل 5447,,"[""a1144093dd4f7cba575cebde07d1c0e60a1465af_1672569309"", 1, 2500, 2500, ""jpg"", [3], []]"
c9bc2a9cbd599fcd2e77e5063989f898,مخلوط کن کنوود مدل BL480,,"[316994, 1, 600, 600, ""jpg"", [3], []]"
62da0d73a9cbf74d99d3b7de9dfd183a,لپ تاپ 15 اینچی اچ پی مدل انوی 15-k007ne,,"[""8f815f41098a73505268024b3caf181ae59df274_1676294171"", 1, 2500, 2500, ""jpg"", [3], []]"
a9b87f5958fd8913eee9e58de86596b6,لپ تاپ 15 اینچی اچ پی مدل انوی 15-k009ne,,"[""de2dd9c90430c0d6ef742c5e58753c7ce4ee6d9d_1676294179"", 1, 2500, 2500, ""jpg"", [3], []]"
311c033ee425d5a913e01b0add7d7760,راکت اسکواش ویلسون مدل One Forty BLX,,"[379025, 1, 600, 600, ""jpg"", [3], []]"
24826fc186de435324b417a145c1def8,لپ تاپ اچ پی پاویلیون 13 اینچی مدل X360,,"[""fe514932a21dd9a0658cce27e911084ed89c014a_1676294222"", 1, 2500, 2500, ""jpg"", [3], []]"
0e9a9605327d6cb01c3e322a7e421294,گوشی موبایل تک سیم کارت آلکاتل مدل Onetouch Idol2 mini - 6016X,,"[328315, 1, 1280, 1280, ""jpg"", [3], []]"
fd2fe825d8c4b42755883f2d99966c17,راکت بدمینتون ویلسون مدل  Pro Control,,"[275373, 1, 600, 600, ""jpg"", [3], []]"
33807476351b4d1295b34aa9dce30273,لپ تاپ 15 اینچی لنوو مدل Essential G5070,,"[""d9988e225244224d7f10fcbdd982e3e24ed55b78_1676294233"", 1, 2500, 2500, ""jpg"", [3], []]"
e1f27a3eba8e89570965166a129933ec,مدلسازی 190 تکه مکانو کد 834550,,"[446033, 1, 600, 600, ""jpg"", [3], []]"
a3f04650be9fddf48e98010e07a36c32,عروسک کالکتا مدل Stegosaurus 88576 طول 16 سانتی متر,,"[296710, 1, 600, 600, ""jpg"", [3], []]"
aedc756071fdab015aea24980d0d248e,عروسک اسب پینتو کالکتا کد 88692 سایز 2,,"[244647, 1, 600, 600, ""jpg"", [3], []]"
3370ed268c7bc0d259b20a5ac3615332,فایل باکس عمودی کد 062N,,"[234800, 1, 600, 600, ""jpg"", [3], []]"
670f33f3cfb5217bcf008786165f1dc7,عروسک کالکتا مدل Fjord Stallion Brown Dun 88591 ارتفاع 10.5 سانتی متر,,"[378218, 1, 600, 600, ""jpg"", [3], []]"
d3d92bc35d062c83f89b7ea87d99dca9,گوشی موبایل دیمو 1201 دو سیم کارت,,"[172045, 1, 600, 600, ""jpg"", [3], []]"
db3d6df80895e6d38767a31c08ae278b,گوشی موبایل دیمو 1202 دو سیم کارت,,"[24768, 1, 600, 600, ""jpg"", [3], []]"
1d10712905e2faf91de6700424d443f6,عروسک هیولای نیکی کد 35167 سایز 3,,"[324257, 1, 600, 600, ""jpg"", [3], []]"
c025eb4e7cd133e4799111d70b5c1bd3,لپ تاپ تینک پد اج E440,,"[""c2071622ab33dde8f394484710c337cef9a75a54_1676294266"", 1, 2500, 2500, ""jpg"", [3], []]"
282a0cad54552590330bb21e51693d86,لپ تاپ ایسوس X455LD,,"[""adb012a665da88ab88e2c421eea90129d627a693_1676294284"", 1, 2500, 2500, ""jpg"", [3], []]"
0afe10374ed44384d76c0fda67034880,کتاب چگونه موسیقی دان شویم؟ اثر امید مهدی نژاد,,"[482903, 1, 600, 600, ""jpg"", [3], []]"
c1560dcc81212226bd9140ee7312063a,کتاب اوهام اثر ریچارد باخ,<p>کتاب &laquo;اوهام&raquo; نوشته&zwnj;ی &laquo;ریچارد باخ&raquo; و ترجمه&zwnj;ی &laquo;سپیده عندلیب&raquo; است.&nbsp;ریچارد باخ، خلبان و نویسنده&zwnj;ی آمریکایی است که نسبش به یوهان سباستین باخ، آهنگساز بزرگ و مشهور آلمانی می&zwnj;رسد. &laquo;پندار&raquo;، &laquo;یگانه&raquo;، &laquo;گریز از سرزمین امن&raquo;، &laquo;هدیه پرواز&raquo; و &laquo;فراسوی ذهنم&raquo; از دیگر آثار ترجمه شده به زبان فارسی باخ هستند که در بیشتر آن&zwnj;ها، حس پرواز مولفه&zwnj;ی اصلی ارتباط نویسنده با مخاطبان است. موضوع کتاب &laquo;اوهام&raquo; به این گونه است: &laquo;اوهام؛&nbsp;می گوید،&nbsp;میسح&nbsp;هر کس درون خود&nbsp;اوست و منجی&zwnj;ای که همه منتظر ظهور او هستیم،&nbsp;خود&nbsp;واقعی&nbsp;ماست که درون&nbsp;ما به تجلی می&zwnj;رسد&nbsp;و فهمیده&zwnj;م این روزها که ایمان و اعتقاد به هر پایه و اساسی، حسابی کارساز است. کافی&zwnj;ست که باور کنیم از دل... آرزویی در سر نمی&zwnj;شکفد،&nbsp;جز آنکه توان&nbsp;برآوردنش نیز به تو ارزانی شده باشد. آرزومند را اما، کوشش&zwnj;ها باید ...&raquo; این کتاب را انتشارات &laquo;نیلوفر&raquo; منتشر کرده است.</p>,"[387191, 1, 600, 600, ""jpg"", [3], []]"
a8bd1df9197b78a2423b00a4e575f244,گوشی موبایل ایسوس مدل PadFone Infinity 2 A86 - ظرفیت 32 گیگابایت,,"[216106, 1, 1280, 1280, ""jpg"", [3], []]"
56acc3070ab7205fcdb09ec5c8071dac,گوشی موبایل ایسوس پدفون اینفینیتی 2  ای86 - 16 گیگابایت,,"[410941, 1, 1280, 1280, ""jpg"", [3], []]"
9b784280afc36c74b271d8af5ec9e534,لپ تاپ 15 اینچی اچ پی مدل پاویلیون 15-p112ne,,"[""6d1c0e0cbace09f544e41a124cc2ce33d1c15e93_1676294238"", 1, 2500, 2500, ""jpg"", [3], []]"
f1a235df0a3756dfbbe06983df8de8b0,لپ تاپ لنوو آیدیاپد Z4070,,"[""0c53dd0f6fd2bc1fe984ede354a0b2a158f91189_1676294259"", 1, 2500, 2500, ""jpg"", [3], []]"
b83ca5c7a4724ec553b7a9b8b6024a98,لپ تاپ دل اینسپایرون 3541,,"[""8de739fe22b993e771d9a05b8c45f6f8693eafcd_1676294272"", 1, 2500, 2500, ""jpg"", [3], []]"
db120c26cd221825b31fcdb62f740192,مودم-روتر +ADSL2/2 و بی‌سیم کوردیا مدل CWAR-2240,,"[220143, 1, 600, 600, ""jpg"", [3], []]"
b316a99012373fd2d8de3048a22fcf41,کتاب درباره‌ نمایش اثر ژان پل سارتر,"اولین نمایشنامه‌ی ژان پل سارتر در سال 1940 نوشته شد و آخرین نمایشنامه‌ی او در سال 1965 بر صحنه آمد. در طی این مدت، سارتر در زمینه‌ی نمایش فعالیت های بسیار دیگری هم داشته است، مانند سخنرانی، مقاله، مصاحبه، یادداشت، نقد و جز اینها که در نشریات مختلف پراکنده بوده و حتی بعضی مفقود شده به حساب می‌آمده است. دو تن از محققان کوشا با تحمل زحمات بسیار توانستند آنها را گرد آورند و بعضی را، اگر متن اصلی مفقود شده بود، از زبان های دیگر ترجمه کنند و در سال 1973 در مجموعه ای به چاپ برسانند.
کتاب حاضر ترجمه فارسی عمده مقالات آن مجموعه است.","[378836, 1, 600, 600, ""jpg"", [3], []]"
66c3f86ac905496e4ab21a2bc5fb33f1,کتاب آدم اول اثر آلبر کامو انتشارات نیلوفر ,و در تاریکی شب سالیان در سرزمین فراموشی راه می‏‌ رفت که در آن هر کسی آدم اول بود، که او خود ناگزیر شده بود خود را دست تنها، بی پدر، پرورش دهد و هرگز آن لحظه ‏ها را به خود ندیده بود که پدری پس از آن که صبر می‌کند تا پسرش به سن گوش دادن برسد او را صدا می‏‌زند تا راز خانواده را، یا دردی کهنه را، یا تجربۀ عمر خود را برای او بگوید… و ژاک شانزده ساله و سپس بیست ساله شد و هیچ کس با او سخنی نگفت، و ناگزیر بود دست تنها یاد بگیرد، دست تنها بزرگ شود، با زور، با قدرت، دست تنها اخلاقیات و حقیقت خود را بیابد، تا این که سرانجام به صورت آدم به دنیا آید و سپس با تولدی سخت ‏تر دیگر بار به دنیا آید، یعنی این بار برای دیگران، برای زنان، به دنیا آید، مانند همۀ این آدم‏ هایی که در این سرزمین به دنیا آمدند و یکایک آنان کوشیدند تا زندگی کردن بی ‏ریشه و بی‏ ایمان را فرا بگیرند…,"[""5af998b8777772f5a3acff0c9a6928fd4cbfdc59_1620561860"", 1, 2500, 2500, ""jpg"", [3], []]"
a01cfb486435838979bef7c4a7899539,برچسب پوششی ماهوت مدل Army-Pink-pixel مناسب برای گوشی موبایل نوکیا 7.1,برپوش لباس ارتش در رنگ صورتی با نام فرم ارتش پیکسل صورتی؛ محصولِ برند ماهوت می‌باشد. در توضیح ساختار فنی برپوش طرح می‌توان گفت تصویر بر روی لایه اولِ برپوش، مستقیما با یک تکنیک منحصربفرد چاپ می‌شود. همچنین بخش چسبنده دارای تکنولوژی Bubble Free است که نصب را آسان و چسبندگی را حداکثر می‌کند و هیچ اثری از چسب، بر روی گوشی هوشمند باقی نمی‌گذارد. در لایه دوم یک ورق لمینت گرم، با دستگا‌ه‌های مخصوص در دمای بالا بر روی لایه اول اعمال می شود تا مقاومت در برابر مواد شیمیایی و خط و خش حداکثر شود. این محصول نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد.  هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. لازم به ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. همچنین جنس برپوش از پليكربنات است و اين ماده تاثير قابل توجهي بر روي آنتن دهي و يا دفع حرارت گوشي هوشمند نخواهد داشت. اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.,"[""d001f3f20e03a879951bcf415065f298932a0835_1611604045"", 1, 2500, 2500, ""jpg"", [3], []]"
739a18e3b78a91922a806b7b1e74df2f,پیراهن دخترانه پیپرتس مدل IAN-307081,,"[""c9e3d0cb83fedbc18b647d74493430a2961bf0cd_1611603846"", 1, 600, 600, ""jpg"", [3], []]"
92ca5b52d16fb8dc75da8d84deacf408,کابل Aux ریمکس مدل P-17b طول 1 متر,,"[""5a225ac1196b1fa779ccc353ee3189d8f967b7f1_1611603608"", 1, 1000, 1000, ""jpg"", [3], []]"
bcf541b8ef7299fc36ada53bbcf3e498,ساعت مچی عقربه‌ای مردانه مدل Datejust012,,"[""cd74a7e10a674c796ce5a75fc7d97bff73e4f687_1611601457"", 1, 900, 900, ""jpg"", [3], []]"
604e134d86dafac8fcf467d461ceb9c1,کاور 360 درجه کیوسک مدل KGK-1 مناسب برای گوشی موبایل هوآوی P30 Lite,"با پیشرفت طراحی گوشی ها از جمله افزایش نسبت صفحه نمایش به قاب اطراف و باریک تر شدن بدنه موبایل ها، مقاومت کمتر و در همین حین ضربه خوردن و مشکل پیش آمدن برای گوشی بیش از قبل شده است. به همین جهت هرکسی نیاز به قاب و گلسی دارد که گوشی را از هرگونه خطرهای احتمالی مثل افتادن و ضربه خوردن در امان نگه دارد. قاب 360 درجه علاوه بر اینکه مانند قاب های معمولی قسمت پشتی و اطراف گوشی را پوشش میدهد؛ در قسمت بالایی و پایینی روی صفحه نمایش نیز پوششی در نظر گرفته شده.این قاب از سه تیکه تشکیل شده، بخش اصلی که پشت و کناره ها را پوشش میدهد در اطراف قسمت دوربین نیز برآمدگی تعبیه شده که از دوربین نیز تا حدودی محافظت شود. قسمت پورت ها، دوربین ها، سنسورها، اسپیکر ها و کلیدهای عملیاتی جلوی صفحه، به خوبی برش داده شده و دسترسی به آن ها به راحتی میسر است. قسمت کلیدهای کناری نیز پوشش داده شده و قسمت منعطفی روی آن قرار گرفته که استفاده از کلیدها در عین محافظت نیز راحت باشد.
","[""39d3bf530be0d8dc8dd6964409c34349df9f8971_1611601286"", 1, 1280, 1280, ""jpg"", [3], []]"
86d02f03357f848264de0b23a958398c,ماشین بازی هپی کید مدل ماشین حیوانات کد 218E طرح سگ قرمز,,"[190289, 1, 600, 600, ""jpg"", [3], []]"
993feef1557a64fd71a7cb6a70d8eb2a,تونر مشکی سین سین مدل 85A سیلور,,"[399132, 1, 600, 600, ""jpg"", [3], []]"
4b71f83d2d3803b8d4cd2e6c53698990,لپ تاپ 15 اینچی لنوو مدل Essential G5045,,"[""1daa5af29adcca07b870c2d9f409e5116c65a42c_1676294295"", 1, 2500, 2500, ""jpg"", [3], []]"
0ac24513513fdd5235836d33cc4fdadd,لپ تاپ 15 اینچی ایسوس مدل ASUSPRO ADVANCED B551LG,,"[""38873adbf67b6161a7355519fcdba990c93f2cdc_1676294301"", 1, 2500, 2500, ""jpg"", [3], []]"
e74186a9024394af6d13cb98b343f11a,چاقوی ونگر مدل Nail Clip Wood 580,,"[286456, 1, 600, 600, ""jpg"", [3], []]"
c8c9131c2d65e2fa10ac1685cd399f32,تبلت ایسوس ترنسفورمر بوک T200TA,,"[""bbd3d9ab33c3e1214c1823de121f5f876089e15f_1682322358"", 1, 2500, 2500, ""jpg"", [3], []]"
294590f8ea96849dda853bf178cab105,لپ تاپ ایسوس مدل تایچی 31,,"[""6f452243ab349fea5be97d4d1fa9a8ac363b9384_1676294312"", 1, 2500, 2500, ""jpg"", [3], []]"
6df0f11ac980d2c59e5b4dab6a8e7611,پر یدک دارت Shot مدل Flights کد SF3504RH بسته 3 عددی,,"[269602, 1, 600, 600, ""jpg"", [3], []]"
34760ceac693e42fec03f15aa139b9e6,خودکار فابر کاستل مدل پلی بال طرح 6 - بسته 2 عددی,,"[379088, 1, 600, 600, ""jpg"", [3], []]"
502193081905426c7c32d2a78089bb35,گوشی موبایل سامسونگ گلکسی گرند پرایم مدل SM-G530H دو سیم کارت,,"[220597, 1, 1280, 1280, ""jpg"", [3], []]"
e135d58b281b92bb666a29ef5219dc90,یخچال و فریزر ال جی مدل Signature FX634SS French Door,یخچال فریزر ال‌جی مدل Signature FX634SS French Door از زیباترین و کارآمدترین یخچال‌های LG است. این دستگاه از نوع در فرانسوی است. به این معنی که فریزر در پایین به‌صورت کشو بوده و درهای بالایی به طرفین باز می‌شوند به‌این‌ترتیب فضای داخل یخچال بسیار بیشتر در دسترس بوده و بهره وری از امکانات دستگاه بسار بیشتر می‌شود. یخچال‌فریزر ال‌جی مدل Signature FX634SS French Door علاوه بر این‌ها طراحی جالب دیگری نیز دارد. در رویی دستگاه دوتکه است و دسترسی به قسمتی که نوشیدنی‌ها یا مواد پرمصرف و کوچک نگهداری می‌شوند راحت‌تر می‌باشد؛ این طراحی باعث می‌شود راندمان دستگاه بالا و هدر رفتن سرما و بالطبع انرژی کاهش یابد. دستگیره‌ها به‌صورت خطی طراحی‌شده‌اند و به زیبایی کل دستگاه می‌افزایند. طبقات و کشوهای متنوع فضای بسیار زیاد یخچال را به‌خوبی تقسیم‌بندی کرده‌اند و حتی درها نیز دارای قفسه‌های متعدد می‌باشند. قسمت فریزر نیز فضای بسیار زیادی را برای انجماد در اختیار کاربران قرار می‌دهد. بر روی یکی از درها دکمه‌های کنترل و تنظیم دستگاه وجود دارد و خروجی یخ‌ساز و آبریز هم در این قسمت تعبیه‌شده است. جنس و رنگ بدنه نیز این طراحی بی‌نظیر را هر چه بیشتر کامل کرده است. ال‌جی از تولیدکنندگان بزرگ لوازم‌خانگی برقی با تولید این محصول گزینه بسیار مناسبی پیش روی خریداران قرار داده است و طرفداران این برند معتبر را در سراسر جهان خوشنود ساخته است.,"[321100, 1, 1280, 1280, ""jpg"", [3], []]"
7d9333484136f9bee0b36aef0d8b079f,گردنبند اسپریت مدل ESNL92012A420,"می‌توان گفت تمامی خانم‌ها قبل از خارج شدن از خانه و پس از حاضر شدن برای رفتن، پوشش خود را کاملا وارسی می‌کنند. معمولا خانم‌ها علاقه‌مندند به گونهای ظاهر شوند که به یاد مخاطب‌شان بمانند. برای این منظور لازم است یک سری نکات کوچک ولی مهم و اساسی را بدانید. با رعایت همین نکات کوچک است که تغییری بزرگ حاصل می‌شود و شما را به رضایت از خود می‌رساند. همچنین شما را ه عنوان فردی خوش پوش در ذهن دیگران ثبت می‌کند.
گردنبند مدل ESNL92012A420 از برند پر طرفدار اسپریت یکی از انواع زیورهایی است که بر خوش پوشی شما مهر تایید خواهد زد. این گردنبند زنجیری از نوع بافت دارد که با قفل ساده‌ای به گردن آویخته می‌شود. پلاک آن به شکل مستطیل بوده که سنگی درشت به رنگ مشکی در وسط آن قرار دارد. بر بالای این پلاک دو حلقه با فاصله‌ی بسیار کمی از هم دارد که بر روی این حلقه‌ها نگین‌های ریزی کار شده است. 
اسپریت از جمله برندهای بسیار موفق و محبوب در بین جوانان است. این برند به دلیل طرح‌های خلاقانه و جوان پسندش جایی بزرگ در دل خانم‌ها و آقایان جوان پیدا کرده است. طرح‌های مدرن آن با تحولات امروزی دنیای مد و گرایش‌های جوانان هم‌سو بوده و این نیز دلیل دیگری بر پر نام و نشان شدن این برند معتبر است.  همچنین این برند در طراحی زیورهایش همانند بسیاری از دیگر برندها دارای امضای مشخصی است که محصولات آن‌را قابل تشخیص از دیگر زیورها می‌کند. یکی از این علامت‌ها نادیده نگرفتن سنگ‌ها است. این برند از زیبایی سنگ‌ها تمام و کمال در زینت بخشی زیورهایش استفاده می‌کند.
این گردنبند از جنس نقره با عیار 925 و به رنگ نقرهای است. سنگ‌های بکار رفته در آن از نوع زیرکنیا بوده و از کیفیت مطلوبی برخوردار است. این گردنبند مناسب خانم‌ها برای استفاده در یک مهمانی در کنار پوششی شکیل و زیبا بوده که باعث درخشش شما در جمع خواهد شد.","[165029, 1, 1280, 1280, ""jpg"", [3], []]"
c2bc8f626b7aa52fb0eb9871805d865f,لپ تاپ اچ پی پاویلیون 15,,"[""99b7649c3660dc55883ffb6808656a6c179d8aff_1676294318"", 1, 2500, 2500, ""jpg"", [3], []]"
29237848f862237c97d24f2cd71f89c9,لپ تاپ اچ پی 350 G1,,"[""0ecbcdaab289a98ecddf57961674635b4aec4ffd_1676294330"", 1, 2500, 2500, ""jpg"", [3], []]"
fe3bb18804ad9cdad6df3b84d5462aad,لپ تاپ اچ پی پاویلیون 15-g024ne پانزده اینچی,,"[""cfb41968f9082217898d6fbcd11e18a55f89ceef_1676294340"", 1, 2500, 2500, ""jpg"", [3], []]"
9451def51de888a8d6351dcaeb2a0e49,لپ تاپ 15 اینچی اچ پی پاویلیون 15,,"[""2dd1e01e3e2fc95694844c8ac63f69ac7b433f72_1676294352"", 1, 2500, 2500, ""jpg"", [3], []]"
e52372a4f3d15c76f7b4856190566d5f,لپ تاپ اچ پی پروبوک 455,,"[""b4715e5da2097af0d0ac54674ee8ffdb412841b7_1676294361"", 1, 2500, 2500, ""jpg"", [3], []]"
f1d540af53a0349d758a40ce4ea1380d,بازی فکری واندرورد مدل کالسکه خرگوش های جهنده کد SW-1217,,"[216790, 1, 600, 600, ""jpg"", [3], []]"
530ec73ac444d117a754cf40fccf0cc5,لپ تاپ ایسوس X452LD,,"[""97ac26cc8578507a9f8069d3d4e6c41ae92020a1_1676294382"", 1, 2500, 2500, ""jpg"", [3], []]"
54b26778c1725894f48393baf84d3b30,لپ تاپ ایسوس X552LD,,"[""57777830e4edb64e5d5648f5a144497c7ddd5799_1676294388"", 1, 2500, 2500, ""jpg"", [3], []]"
6c5226a2f95f24ed182a70dddd0523fe,پیانو دیجیتال یاماها مدل CLP-545,,"[229977, 1, 1280, 1280, ""jpg"", [3], []]"
7f4ed165d2aaf975222d389f65593ed5,مداد مشکی استدلر مدل Camel بسته 12 عددی,"یک مداد نرم می‌تواند انگیزه‌ی هر دانش‌آموزی برای نوشتن تکالیفش باشد. مدادهای «کمل» (Camel) برند خوش‌نام و باسابقه‌ی «استدلر» (Staedtler) بارها و بارها امتحان خود را پس داده‌اند. افراد کنکوری هم می‌توانند از این مدادهای خوش‌دست استفاده کنند. بدنه‌ی گرد مدادهای کمل به‌راحتی در دست جا می‌گیرد. نوک بادوام و محکم این مدادها دارای درجه‌ی سختی HB است. از این نوک می‌توان برای نوشتن و تست‌زدن استفاده کرد. همچنین کیفیت خوب چوب مداد استدلر کمک می‌کند تا بتوان آن را به‌راحتی تراشید. در محصول حاضر 12 عدد از مدادهای کمل در یک بسته‌ی مقوایی قرار گرفته‌اند. نشان شتر معروف این مدادها برای ما حسی نوستالژیک به همراه دارد. قیمت مناسب در کنار کیفیت بالای این محصول، آن را به انتخابی مناسب برای همه‌ی دانش‌آموزان تبدیل کرده است.
","[317383, 1, 1280, 1280, ""jpg"", [3], []]"
76852e6172731d72ad755c6a33d07463,تبلت ایسوس ترنسفرمر پد TF300T به همراه داک کیبورد - مدل 32 گیگابایت,,"[429048, 1, 600, 600, ""jpg"", [3], []]"
a8f7663d8762e5ccb139236a868ccaf0,گوشی موبایل سونی اکسپریا زد وان - C6903,,"[237390, 1, 1280, 1280, ""jpg"", [3], []]"
207750f9f2b1d10599670696bfbcb2d9,ماشین بازی کنترلی ولی مدل Porsche 911-991 Carrera S کد 84009,,"[213165, 1, 600, 600, ""jpg"", [3], []]"
cd3b1a524a7c489164eb52735036e4c4,پیانو دیجیتال پیریویا مدل PX-850,,"[197931, 1, 600, 600, ""jpg"", [3], []]"
13506612e450df3e00db2da0f085e769,ادو تویلت مردانه بالدسارینی Private Affairs حجم 50ml,اصولا ما انسان‌ها دوست داریم خاص باشیم. دوست نداریم جزوی از الگوهای رایج اجتماع شویم که در انتخاب آن‌ها کوچک‌ترین سهمی نداشته‌ایم. دوست داریم به دیگران ثابت کنیم که شخصیت‌مان جدای از دیگران و جدای از چیزی است که برای جامعه ترسیم شده است. برای این هدف، لباس مناسب خودمان را پیدا می‌کنیم؛ نحوه‌ی حرف زدن‌مان را بر حسب شخصیت‌مان شکل می‌دهیم؛ و در نهایت عطر مخصوص به خودمان را می‌زنیم. طوری که هرگاه بوی عطرمان شنیده شود، دیگران ما را به یاد آورند. در یک کلام عطرها نقش پررنگی در خاص‌تر شدن شخصیت‌مان بازی می‌کنند.,"[244893, 1, 600, 600, ""jpg"", [3], []]"
51d3a6f35b8dfe611ff24214c8ef79d1,گوشی موبایل آنر مدل 6 Plus دو سیم کارت,,"[257029, 1, 1280, 1280, ""jpg"", [3], []]"
9b35be35d9c1a468c6f388c90b5be1f9,گوشی موبایل سامسونگ مدل Galaxy Core Prime,,"[157386, 1, 1280, 1280, ""jpg"", [3], []]"
c2998fc7e9fb8ddc9d1089051305fddd,ادو تویلت زنانه ایسی میاک L Eau Dissey حجم 100ml,بوی هر چیزی، می‌تواند یکی از مهمترین بخش‌های نمود آن باشد. شاید بتوان یک منظره‌ی زشت، یک ماشین بد صدا یا غذایی بدمزه را تحمل کرد، ولی محال است بتوانیم بوی نامطبوعی را بیش از چند دقیقه تحمل کنیم. حجم عظیمی از دانسته‌های ما از طریق قوه‌ی بینایی به مغزمان وارد می‌شود؛ اما در مقابل بخش عمده‌ای از احساسات ما توسط حس بویایی تحت تاثیر قرار می‌گیرد. به همین خاطر هم یکی از روش‌هایی که می‌توانید حس خوبی به اطرافیان‌تان منتقل کنید، بوی خوش دادن است؛ طبیعتا هم برای داشتن بویی خوش، می‌توان از عطر‌ها استفاده کرد.,"[538109, 1, 600, 600, ""jpg"", [3], []]"
2a503cef55f090471fbc2a26fda0ae83,ادو تویلت مردانه بوچرون مدل Pour Homme حجم 100ml,شاید برای‌تان اتفاق افتاده باشد که در یک مهمانی، تاکسی یا محل کار، بویی خوش را استشمام کرده باشید. آیا شما هم از آن دست افرادی هستید که وقتی رایحه‌ی عطر کسی را می‌شنوید، از او بیش‌تر خوشتان می‌‌آید؟ آیا دوست دارید شما هم جای فرد خوشبویی باشید که همه دوست دارند هم صحبت‌اش شوند؟ آیا می‌خواهید دیگران بیش‌تر دوست‌تان داشته باشند؟ زمان آن رسیده که عطر مناسب خودتان را پیدا کنید.,"[270260, 1, 600, 600, ""jpg"", [3], []]"
1abd4264955113488f6f2642e1bdcf96,ادو پرفیوم مردانه جورجیو آرمانی مدل Acqua Di Gio Essenza حجم 180 میلی لیتر,<p>&laquo;جورجیو آرمانی&raquo; (Giorgio Armani) در سال 1996 عطر مردانه&zwnj;ی آکوا دی جیو را معرفی کرد. پس از موفقیت و شهرت این عطر با کیفت آرمانی تصمیم به بازطراحی این عطر گرفت. این وظیفه بر عهده&zwnj;ی عطرساز مشهور &laquo;آلبرتو موریلاس&raquo; (Alberto Morillas) گذاشته شد. این عطرساز مشهور عطر مورد بحث به&zwnj;خوبی بازطراحی کرد. سرانجام این ادو پرفیوم &laquo;آکوا دی جیو اسنزا&raquo; (Acqua di Gio Essenza) نام گرفت. این عطر در سال 2012 به بازار معرفی شد و به&zwnj;محض ورودش به بازار سروصدای فراوانی برپا کرد. Acqua di Gio Essenza بوی خنک و اقیانوسی تندی دارد. استفاده از این عطر در فصول بهار و تابستان پیشنهاد می&zwnj;شود. Acqua di Gio Essenza حجمی برابر با 180 میلی&lrm;لیتر دارد و تا مدت زیادی شما را از خرید عطر جدید بی&zwnj;نیاز می&zwnj;کند. بطری این عطر بسیار زیبا و شیک طراحی شده است. روی بطری نام Acqua di Gio Essenza و نشان تجاری آرمانی را مشاهده می&zwnj;کنید. مایع درون بطری به رنگ طلایی است و به&zwnj;خوبی از روی شیشه&zwnj;ی شفاف آن دیده می&zwnj;شود. درپوش بطری با رنگ نقره&zwnj;ای و شکل استوانه&zwnj;ای&zwnj;اش به&zwnj;خوبی روی شیشه سوار شده است. به&zwnj;محض اولین اسپری از Acqua di Gio Essenza روی پوست و محل نبضتان متوجه بوی نارنج، گریپ&zwnj;فروت و آب دریا خواهید شد. این ترکیب مرکباتی و اقیانوسی انرژی و شادی را در شما بیشتر می&zwnj;کند. پس از مدتی نت&zwnj;های میانی از راه رسیده و به&zwnj;آرامی جایگزین نت&zwnj;های آغازی می&zwnj;شوند. این نت&zwnj;ها از گل یاسمین، ریحان و مریم گلی ساخته می&zwnj;شوند. پس از استشمام این نت&zwnj;ها آرامش و انرژی مثبت بالایی خواهید داشت. در ادامه و پس از مدتی طولانی، نت&zwnj;های پایانی جای نت&zwnj;های میانی را می&zwnj;گیرند. این نت&zwnj;ها از مشک، گیاهان دریایی، عنبر، چوب سدر، گیاه پاتچولی، فلفل و علف وتیور ساخته می&zwnj;شوند. بوی این ترکیب چوبی و شیرین، هیجان و اعتمادبه&zwnj;نفس را به شما هدیه می&zwnj;کند. خرید عطر آرمانی Acqua di Gio Essenza با توجه به پخش بوی قوی، ماندگاری بالا، شیشه&zwnj;ی محکم و مردانه و حجم 180 میلی&zwnj;لیتری&zwnj;اش برای شما و کسی که این عطر را از شما هدیه می&zwnj;گیرد بسیار خوشحال&zwnj;کننده خواهد بود.</p>,"[3207234, 1, 600, 600, ""jpg"", [3], []]"
